digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,throughput256.FP64.mul_div,1,1,nearest_even,1048576,2.417337418,2.412636757
12,throughput256.FP64.mul_div,2,0,nearest_even,1048576,2.424063683,2.421064377
12,throughput256.FP64.mul_div,2,1,toward_zero,1048576,2.562272072,2.542598724
12,throughput256.FP64.mul_div,3,0,toward_zero,1048576,2.541911125,2.537459373
12,throughput256.FP64.mul_div,3,1,nearest_even,1048576,2.412789345,2.410201073
12,throughput256.FP64.mul_div,4,0,nearest_even,1048576,2.428362846,2.424388885
12,throughput256.FP64.mul_div,4,1,toward_zero,1048576,2.555048943,2.538977623
12,throughput256.FP64.mul_div,5,0,toward_zero,1048576,2.528276443,2.523692131
12,throughput256.FP64.mul_div,5,1,nearest_even,1048576,2.415043831,2.412234306
12,throughput256.FP64.mul_div,6,0,nearest_even,1048576,2.424626350,2.420222282
12,throughput256.FP64.mul_div,6,1,toward_zero,1048576,2.560695648,2.543758392
12,throughput256.FP64.mul_div,7,0,toward_zero,1048576,2.539092064,2.535806656
12,throughput256.FP64.mul_div,7,1,nearest_even,1048576,2.417556763,2.413163185
12,throughput256.FP64.mul_div,8,0,nearest_even,1048576,2.427656174,2.425266266
12,throughput256.FP64.mul_div,8,1,toward_zero,1048576,2.557953835,2.539703369
12,exact_results.FP64.mul_div,0,0,toward_zero,1048576,2.570566177,2.566580772
12,exact_results.FP64.mul_div,0,1,nearest_even,1048576,2.560561180,2.555431366
12,exact_results.FP64.mul_div,1,0,nearest_even,1048576,2.551504135,2.547656059
12,exact_results.FP64.mul_div,1,1,toward_zero,1048576,2.556653976,2.538827896
12,exact_results.FP64.mul_div,2,0,toward_zero,1048576,2.536780357,2.532853127
12,exact_results.FP64.mul_div,2,1,nearest_even,1048576,2.538633347,2.533628464
12,exact_results.FP64.mul_div,3,0,nearest_even,1048576,2.542838097,2.537220955
12,exact_results.FP64.mul_div,3,1,toward_zero,1048576,2.548484802,2.532033920
12,exact_results.FP64.mul_div,4,0,toward_zero,1048576,2.531973839,2.526826859
12,exact_results.FP64.mul_div,4,1,nearest_even,1048576,2.531019211,2.526901245
12,exact_results.FP64.mul_div,5,0,nearest_even,1048576,2.541136742,2.536817551
12,exact_results.FP64.mul_div,5,1,toward_zero,1048576,2.545924187,2.528391838
12,exact_results.FP64.mul_div,6,0,toward_zero,1048576,2.527006149,2.523777008
12,exact_results.FP64.mul_div,6,1,nearest_even,1048576,2.532499313,2.528046608
12,exact_results.FP64.mul_div,7,0,nearest_even,1048576,2.535413742,2.531314850
12,exact_results.FP64.mul_div,7,1,toward_zero,1048576,2.546975136,2.529777527
12,exact_results.FP64.mul_div,8,0,toward_zero,1048576,2.531744957,2.527349472
